Country_Target_Encoded,Year,temperature
0.7503225806451613,1975,0.0
0.7503225806451613,1976,-0.341
0.7503225806451613,1977,0.0
0.7503225806451613,1978,0.281
0.7503225806451613,1979,0.641
0.7503225806451613,1980,0.618
0.7503225806451613,1981,0.27
0.7503225806451613,1982,0.514
0.7503225806451613,1983,0.51
0.7503225806451613,1984,0.0
0.7503225806451613,1985,0.103
0.7503225806451613,1986,-0.028
0.7503225806451613,1987,1.006
0.7503225806451613,1988,0.815
0.7503225806451613,1989,0.95
0.7503225806451613,1990,1.313
0.7503225806451613,1991,0.68
0.7503225806451613,1992,0.888
0.7503225806451613,1993,0.508
0.7503225806451613,1994,0.442
0.7503225806451613,1995,1.475
0.7503225806451613,1996,1.598
0.7503225806451613,1997,1.654
0.7503225806451613,1998,1.78
0.7503225806451613,1999,0.794
0.7503225806451613,2000,1.039
0.7503225806451613,2001,1.329
0.7503225806451613,2002,1.478
0.7503225806451613,2003,1.569
0.7503225806451613,2004,1.604
0.7503225806451613,2005,1.171
0.7503225806451613,2006,1.356
0.7503225806451613,2007,0.821
0.7503225806451613,2008,1.302
0.7503225806451613,2009,0.772
0.7503225806451613,2010,0.0
0.7503225806451613,2011,1.372
0.7503225806451613,2012,1.338
0.7503225806451613,2013,1.331
0.7503225806451613,2014,1.083
0.7503225806451613,2015,1.071
0.7503225806451613,2016,1.692
0.7503225806451613,2017,2.0
0.7503225806451613,2018,0.926
0.7503225806451613,2019,1.622
0.7503225806451613,2020,0.0
0.7503225806451613,2021,1.765
0.7503225806451613,2022,1.853
0.472,1961,-0.035
0.472,1962,-0.134
0.472,1963,-0.309
0.472,1964,0.156
0.472,1965,-0.196
0.472,1966,0.433
0.472,1967,-0.089
0.472,1968,-0.124
0.472,1969,0.478
0.472,1970,0.069
0.472,1971,-0.468
0.472,1972,0.007
0.472,1973,0.36
0.472,1974,-0.343
0.472,1975,-0.019
0.472,1976,-0.485
0.472,1977,0.104
0.472,1978,0.29
0.472,1979,0.479
0.472,1980,0.417
0.472,1981,0.389
0.472,1982,0.15
0.472,1983,0.537
0.472,1984,0.194
0.472,1985,0.348
0.472,1986,0.128
0.472,1987,0.694
0.472,1988,0.415
0.472,1989,0.324
0.472,1990,0.674
0.472,1991,0.597
0.472,1992,0.556
0.472,1993,0.425
0.472,1994,0.496
0.472,1995,0.738
0.472,1996,0.357
0.472,1997,0.393
0.472,1998,1.414
0.472,1999,0.409
0.472,2000,0.296
0.472,2001,0.571
0.472,2002,0.836
0.472,2003,0.711
0.472,2004,0.594
0.472,2005,0.781
0.472,2006,0.767
0.472,2007,0.604
0.472,2008,0.43
0.472,2009,0.453
0.472,2010,1.225
0.472,2011,0.424
0.472,2012,0.875
0.472,2013,1.005
0.472,2014,0.614
0.472,2015,1.081
0.472,2016,1.473
0.472,2017,1.095
0.472,2018,0.787
0.472,2019,1.552
0.472,2020,1.401
0.472,2021,0.912
0.472,2022,0.948
0.43679032258064515,1961,-0.117
0.43679032258064515,1962,-0.218
0.43679032258064515,1963,0.126
0.43679032258064515,1964,-0.157
0.43679032258064515,1965,-0.11
0.43679032258064515,1966,-0.01
0.43679032258064515,1967,-0.107
0.43679032258064515,1968,-0.122
0.43679032258064515,1969,0.225
0.43679032258064515,1970,0.175
0.43679032258064515,1971,-0.132
0.43679032258064515,1972,0.055
0.43679032258064515,1973,0.566
0.43679032258064515,1974,-0.076
0.43679032258064515,1975,-0.207
0.43679032258064515,1976,-0.163
0.43679032258064515,1977,0.304
0.43679032258064515,1978,0.056
0.43679032258064515,1979,0.4
0.43679032258064515,1980,0.35
0.43679032258064515,1981,0.045
0.43679032258064515,1982,0.061
0.43679032258064515,1983,0.164
0.43679032258064515,1984,0.196
0.43679032258064515,1985,0.025
0.43679032258064515,1986,0.084
0.43679032258064515,1987,0.487
0.43679032258064515,1988,0.29
0.43679032258064515,1989,-0.384
0.43679032258064515,1990,0.651
0.43679032258064515,1991,0.563
0.43679032258064515,1992,-0.205
0.43679032258064515,1993,0.247
0.43679032258064515,1994,0.305
0.43679032258064515,1995,0.28
0.43679032258064515,1996,0.335
0.43679032258064515,1997,0.547
0.43679032258064515,1998,1.082
0.43679032258064515,1999,0.604
0.43679032258064515,2000,0.319
0.43679032258064515,2001,0.198
0.43679032258064515,2002,0.77
0.43679032258064515,2003,0.707
0.43679032258064515,2004,0.779
0.43679032258064515,2005,1.004
0.43679032258064515,2006,0.983
0.43679032258064515,2007,0.626
0.43679032258064515,2008,0.653
0.43679032258064515,2009,1.047
0.43679032258064515,2010,1.181
0.43679032258064515,2011,0.655
0.43679032258064515,2012,0.416
0.43679032258064515,2013,0.707
0.43679032258064515,2014,0.882
0.43679032258064515,2015,1.16
0.43679032258064515,2016,1.213
0.43679032258064515,2017,1.165
0.43679032258064515,2018,1.156
0.43679032258064515,2019,1.45
0.43679032258064515,2020,1.281
0.43679032258064515,2021,1.47
0.43679032258064515,2022,1.044
0.6500806451612903,1961,0.057
0.6500806451612903,1962,-0.118
0.6500806451612903,1963,0.335
0.6500806451612903,1964,-0.299
0.6500806451612903,1965,-0.867
0.6500806451612903,1966,-0.152
0.6500806451612903,1967,-0.452
0.6500806451612903,1968,0.476
0.6500806451612903,1969,-0.003
0.6500806451612903,1970,0.426
0.6500806451612903,1971,-0.023
0.6500806451612903,1972,-1.796
0.6500806451612903,1973,0.306
0.6500806451612903,1974,-0.846
0.6500806451612903,1975,0.225
0.6500806451612903,1976,0.083
0.6500806451612903,1977,1.079
0.6500806451612903,1978,-0.605
0.6500806451612903,1979,-0.214
0.6500806451612903,1980,0.917
0.6500806451612903,1981,1.562
0.6500806451612903,1982,-0.673
0.6500806451612903,1983,0.488
0.6500806451612903,1984,0.337
0.6500806451612903,1985,-0.311
0.6500806451612903,1986,0.011
0.6500806451612903,1987,1.34
0.6500806451612903,1988,1.204
0.6500806451612903,1989,0.017
0.6500806451612903,1990,0.078
0.6500806451612903,1991,0.336
0.6500806451612903,1992,0.1
0.6500806451612903,1993,0.342
0.6500806451612903,1994,0.467
0.6500806451612903,1995,0.938
0.6500806451612903,1996,-0.125
0.6500806451612903,1997,0.426
0.6500806451612903,1998,2.47
0.6500806451612903,1999,1.694
0.6500806451612903,2000,1.291
0.6500806451612903,2001,1.421
0.6500806451612903,2002,0.54
0.6500806451612903,2003,1.24
0.6500806451612903,2004,0.485
0.6500806451612903,2005,1.282
0.6500806451612903,2006,2.343
0.6500806451612903,2007,1.333
0.6500806451612903,2008,0.851
0.6500806451612903,2009,0.539
0.6500806451612903,2010,2.915
0.6500806451612903,2011,1.438
0.6500806451612903,2012,2.144
0.6500806451612903,2013,1.182
0.6500806451612903,2014,0.288
0.6500806451612903,2015,1.231
0.6500806451612903,2016,2.373
0.6500806451612903,2017,1.48
0.6500806451612903,2018,0.477
0.6500806451612903,2019,1.311
0.6500806451612903,2020,1.128
0.6500806451612903,2021,2.515
0.6500806451612903,2022,1.268
0.5497741935483871,1961,0.0
0.5497741935483871,1962,-0.153
0.5497741935483871,1963,-0.303
0.5497741935483871,1964,0.0
0.5497741935483871,1965,0.0
0.5497741935483871,1966,-0.122
0.5497741935483871,1967,-0.19
0.5497741935483871,1968,-0.341
0.5497741935483871,1969,0.157
0.5497741935483871,1970,-0.185
0.5497741935483871,1971,-0.194
0.5497741935483871,1972,0.197
0.5497741935483871,1973,0.357
0.5497741935483871,1974,0.433
0.5497741935483871,1975,1.023
0.5497741935483871,1976,-0.077
0.5497741935483871,1977,0.255
0.5497741935483871,1978,0.204
0.5497741935483871,1979,0.332
0.5497741935483871,1980,0.614
0.5497741935483871,1981,0.012
0.5497741935483871,1982,0.57
0.5497741935483871,1983,0.384
0.5497741935483871,1984,0.26
0.5497741935483871,1985,0.165
0.5497741935483871,1986,0.225
0.5497741935483871,1987,0.551
0.5497741935483871,1988,0.788
0.5497741935483871,1989,0.785
0.5497741935483871,1990,0.77
0.5497741935483871,1991,0.842
0.5497741935483871,1992,0.549
0.5497741935483871,1993,1.055
0.5497741935483871,1994,1.326
0.5497741935483871,1995,1.355
0.5497741935483871,1996,0.78
0.5497741935483871,1997,1.334
0.5497741935483871,1998,1.265
0.5497741935483871,1999,0.792
0.5497741935483871,2000,0.0
0.5497741935483871,2001,0.0
0.5497741935483871,2002,0.0
0.5497741935483871,2003,0.0
0.5497741935483871,2004,0.0
0.5497741935483871,2005,0.987
0.5497741935483871,2006,0.925
0.5497741935483871,2007,1.077
0.5497741935483871,2008,0.884
0.5497741935483871,2009,0.787
0.5497741935483871,2010,0.989
0.5497741935483871,2011,0.675
0.5497741935483871,2012,0.743
0.5497741935483871,2013,0.899
0.5497741935483871,2014,1.106
0.5497741935483871,2015,1.347
0.5497741935483871,2016,1.284
0.5497741935483871,2017,1.257
0.5497741935483871,2018,0.865
0.5497741935483871,2019,1.237
0.5497741935483871,2020,1.278
0.5497741935483871,2021,0.957
0.5497741935483871,2022,0.974
0.4513870967741936,1961,-0.003
0.4513870967741936,1962,-0.306
0.4513870967741936,1963,0.037
0.4513870967741936,1964,-0.136
0.4513870967741936,1965,-0.05
0.4513870967741936,1966,0.064
0.4513870967741936,1967,-0.229
0.4513870967741936,1968,-0.168
0.4513870967741936,1969,0.143
0.4513870967741936,1970,0.245
0.4513870967741936,1971,-0.055
0.4513870967741936,1972,0.064
0.4513870967741936,1973,0.545
0.4513870967741936,1974,-0.058
0.4513870967741936,1975,-0.049
0.4513870967741936,1976,-0.117
0.4513870967741936,1977,0.203
0.4513870967741936,1978,0.044
0.4513870967741936,1979,0.38
0.4513870967741936,1980,0.439
0.4513870967741936,1981,0.003
0.4513870967741936,1982,0.229
0.4513870967741936,1983,0.425
0.4513870967741936,1984,0.125
0.4513870967741936,1985,0.156
0.4513870967741936,1986,0.478
0.4513870967741936,1987,0.504
0.4513870967741936,1988,0.265
0.4513870967741936,1989,-0.148
0.4513870967741936,1990,0.347
0.4513870967741936,1991,0.612
0.4513870967741936,1992,-0.457
0.4513870967741936,1993,0.329
0.4513870967741936,1994,0.562
0.4513870967741936,1995,0.187
0.4513870967741936,1996,0.047
0.4513870967741936,1997,0.458
0.4513870967741936,1998,1.195
0.4513870967741936,1999,0.502
0.4513870967741936,2000,0.683
0.4513870967741936,2001,0.4
0.4513870967741936,2002,0.745
0.4513870967741936,2003,0.845
0.4513870967741936,2004,0.957
0.4513870967741936,2005,0.983
0.4513870967741936,2006,0.967
0.4513870967741936,2007,0.537
0.4513870967741936,2008,0.682
0.4513870967741936,2009,1.119
0.4513870967741936,2010,1.162
0.4513870967741936,2011,0.763
0.4513870967741936,2012,0.491
0.4513870967741936,2013,0.865
0.4513870967741936,2014,0.697
0.4513870967741936,2015,0.983
0.4513870967741936,2016,1.222
0.4513870967741936,2017,1.224
0.4513870967741936,2018,1.145
0.4513870967741936,2019,1.264
0.4513870967741936,2020,1.14
0.4513870967741936,2021,1.268
0.4513870967741936,2022,1.032
0.45758064516129027,1961,-0.409
0.45758064516129027,1962,-0.26
0.45758064516129027,1963,0.291
0.45758064516129027,1964,-0.176
0.45758064516129027,1965,-0.092
0.45758064516129027,1966,-0.007
0.45758064516129027,1967,-0.377
0.45758064516129027,1968,-0.155
0.45758064516129027,1969,0.553
0.45758064516129027,1970,0.163
0.45758064516129027,1971,-0.241
0.45758064516129027,1972,0.206
0.45758064516129027,1973,0.719
0.45758064516129027,1974,-0.032
0.45758064516129027,1975,-0.172
0.45758064516129027,1976,0.232
0.45758064516129027,1977,-0.048
0.45758064516129027,1978,-0.132
0.45758064516129027,1979,0.459
0.45758064516129027,1980,0.337
0.45758064516129027,1981,0.037
0.45758064516129027,1982,0.306
0.45758064516129027,1983,-0.047
0.45758064516129027,1984,0.508
0.45758064516129027,1985,0.172
0.45758064516129027,1986,0.63
0.45758064516129027,1987,0.344
0.45758064516129027,1988,0.133
0.45758064516129027,1989,-0.271
0.45758064516129027,1990,0.416
0.45758064516129027,1991,0.649
0.45758064516129027,1992,-0.279
0.45758064516129027,1993,0.275
0.45758064516129027,1994,0.381
0.45758064516129027,1995,0.175
0.45758064516129027,1996,0.586
0.45758064516129027,1997,0.485
0.45758064516129027,1998,0.841
0.45758064516129027,1999,0.569
0.45758064516129027,2000,0.281
0.45758064516129027,2001,0.291
0.45758064516129027,2002,0.797
0.45758064516129027,2003,0.838
0.45758064516129027,2004,0.831
0.45758064516129027,2005,1.148
0.45758064516129027,2006,1.368
0.45758064516129027,2007,0.605
0.45758064516129027,2008,0.466
0.45758064516129027,2009,1.236
0.45758064516129027,2010,1.181
0.45758064516129027,2011,0.969
0.45758064516129027,2012,0.553
0.45758064516129027,2013,1.013
0.45758064516129027,2014,0.856
0.45758064516129027,2015,1.294
0.45758064516129027,2016,0.939
0.45758064516129027,2017,1.026
0.45758064516129027,2018,1.527
0.45758064516129027,2019,1.306
0.45758064516129027,2020,1.192
0.45758064516129027,2021,1.146
0.45758064516129027,2022,0.738
0.2651290322580645,1961,-0.301
0.2651290322580645,1962,0.249
0.2651290322580645,1963,0.054
0.2651290322580645,1964,-0.22
0.2651290322580645,1965,0.115
0.2651290322580645,1966,-0.169
0.2651290322580645,1967,-0.142
0.2651290322580645,1968,0.366
0.2651290322580645,1969,0.155
0.2651290322580645,1970,0.205
0.2651290322580645,1971,-0.364
0.2651290322580645,1972,-0.13
0.2651290322580645,1973,-0.058
0.2651290322580645,1974,-0.18
0.2651290322580645,1975,-0.127
0.2651290322580645,1976,-0.262
0.2651290322580645,1977,0.37
0.2651290322580645,1978,0.366
0.2651290322580645,1979,0.286
0.2651290322580645,1980,0.342
0.2651290322580645,1981,0.373
0.2651290322580645,1982,0.397
0.2651290322580645,1983,0.574
0.2651290322580645,1984,-0.122
0.2651290322580645,1985,0.328
0.2651290322580645,1986,0.08
0.2651290322580645,1987,0.616
0.2651290322580645,1988,0.08
0.2651290322580645,1989,0.327
0.2651290322580645,1990,0.214
0.2651290322580645,1991,0.108
0.2651290322580645,1992,-0.116
0.2651290322580645,1993,0.235
0.2651290322580645,1994,0.279
0.2651290322580645,1995,-0.004
0.2651290322580645,1996,0.276
0.2651290322580645,1997,0.716
0.2651290322580645,1998,0.721
0.2651290322580645,1999,0.251
0.2651290322580645,2000,-0.179
0.2651290322580645,2001,0.054
0.2651290322580645,2002,0.14
0.2651290322580645,2003,0.312
0.2651290322580645,2004,0.563
0.2651290322580645,2005,0.275
0.2651290322580645,2006,0.575
0.2651290322580645,2007,-0.219
0.2651290322580645,2008,0.502
0.2651290322580645,2009,0.52
0.2651290322580645,2010,-0.015
0.2651290322580645,2011,0.206
0.2651290322580645,2012,0.699
0.2651290322580645,2013,0.434
0.2651290322580645,2014,0.488
0.2651290322580645,2015,0.848
0.2651290322580645,2016,1.022
0.2651290322580645,2017,0.873
0.2651290322580645,2018,0.538
0.2651290322580645,2019,0.683
0.2651290322580645,2020,0.947
0.2651290322580645,2021,0.877
0.2651290322580645,2022,0.407
0.4168548387096774,1961,0.055
0.4168548387096774,1962,-0.056
0.4168548387096774,1963,0.33
0.4168548387096774,1964,0.117
0.4168548387096774,1965,0.151
0.4168548387096774,1966,0.652
0.4168548387096774,1967,0.044
0.4168548387096774,1968,-0.654
0.4168548387096774,1969,-0.009
0.4168548387096774,1970,-0.398
0.4168548387096774,1971,-0.187
0.4168548387096774,1972,-0.141
0.4168548387096774,1973,0.426
0.4168548387096774,1974,-0.342
0.4168548387096774,1975,0.161
0.4168548387096774,1976,-0.769
0.4168548387096774,1977,0.167
0.4168548387096774,1978,0.016
0.4168548387096774,1979,0.029
0.4168548387096774,1980,0.244
0.4168548387096774,1981,0.37
0.4168548387096774,1982,0.057
0.4168548387096774,1983,-0.193
0.4168548387096774,1984,-0.528
0.4168548387096774,1985,-0.294
0.4168548387096774,1986,0.012
0.4168548387096774,1987,0.831
0.4168548387096774,1988,-0.139
0.4168548387096774,1989,0.257
0.4168548387096774,1990,0.271
0.4168548387096774,1991,0.726
0.4168548387096774,1992,-0.232
0.4168548387096774,1993,0.3
0.4168548387096774,1994,0.338
0.4168548387096774,1995,-0.028
0.4168548387096774,1996,0.028
0.4168548387096774,1997,0.293
0.4168548387096774,1998,0.94
0.4168548387096774,1999,0.964
0.4168548387096774,2000,0.298
0.4168548387096774,2001,0.854
0.4168548387096774,2002,0.961
0.4168548387096774,2003,0.99
0.4168548387096774,2004,0.701
0.4168548387096774,2005,0.733
0.4168548387096774,2006,0.897
0.4168548387096774,2007,1.008
0.4168548387096774,2008,0.415
0.4168548387096774,2009,0.91
0.4168548387096774,2010,0.367
0.4168548387096774,2011,0.333
0.4168548387096774,2012,0.53
0.4168548387096774,2013,0.763
0.4168548387096774,2014,0.703
0.4168548387096774,2015,1.175
0.4168548387096774,2016,0.77
0.4168548387096774,2017,1.338
0.4168548387096774,2018,1.183
0.4168548387096774,2019,1.776
0.4168548387096774,2020,1.882
0.4168548387096774,2021,2.017
0.4168548387096774,2022,1.432
0.4168548387096774,1961,0.055
0.4168548387096774,1962,-0.056
0.4168548387096774,1963,0.33
0.4168548387096774,1964,0.117
0.4168548387096774,1965,0.151
0.4168548387096774,1966,0.652
0.4168548387096774,1967,0.044
0.4168548387096774,1968,-0.654
0.4168548387096774,1969,-0.009
0.4168548387096774,1970,-0.398
0.4168548387096774,1971,-0.187
0.4168548387096774,1972,-0.141
0.4168548387096774,1973,0.426
0.4168548387096774,1974,-0.342
0.4168548387096774,1975,0.161
0.4168548387096774,1976,-0.769
0.4168548387096774,1977,0.167
0.4168548387096774,1978,0.016
0.4168548387096774,1979,0.029
0.4168548387096774,1980,0.244
0.4168548387096774,1981,0.37
0.4168548387096774,1982,0.057
0.4168548387096774,1983,-0.193
0.4168548387096774,1984,-0.528
0.4168548387096774,1985,-0.294
0.4168548387096774,1986,0.012
0.4168548387096774,1987,0.831
0.4168548387096774,1988,-0.139
0.4168548387096774,1989,0.257
0.4168548387096774,1990,0.271
0.4168548387096774,1991,0.726
0.4168548387096774,1992,-0.232
0.4168548387096774,1993,0.3
0.4168548387096774,1994,0.338
0.4168548387096774,1995,-0.028
0.4168548387096774,1996,0.028
0.4168548387096774,1997,0.293
0.4168548387096774,1998,0.94
0.4168548387096774,1999,0.964
0.4168548387096774,2000,0.298
0.4168548387096774,2001,0.854
0.4168548387096774,2002,0.961
0.4168548387096774,2003,0.99
0.4168548387096774,2004,0.701
0.4168548387096774,2005,0.733
0.4168548387096774,2006,0.897
0.4168548387096774,2007,1.008
0.4168548387096774,2008,0.415
0.4168548387096774,2009,0.91
0.4168548387096774,2010,0.367
0.4168548387096774,2011,0.333
0.4168548387096774,2012,0.53
0.4168548387096774,2013,0.763
0.4168548387096774,2014,0.703
0.4168548387096774,2015,1.175
0.4168548387096774,2016,0.77
0.4168548387096774,2017,1.338
0.4168548387096774,2018,1.183
0.4168548387096774,2019,1.776
0.4168548387096774,2020,1.882
0.4168548387096774,2021,2.017
0.4168548387096774,2022,1.432
0.5860967741935484,1961,0.259
0.5860967741935484,1962,-0.141
0.5860967741935484,1963,0.289
0.5860967741935484,1964,-0.026
0.5860967741935484,1965,0.078
0.5860967741935484,1966,0.181
0.5860967741935484,1967,-0.282
0.5860967741935484,1968,-0.408
0.5860967741935484,1969,-0.211
0.5860967741935484,1970,-0.3
0.5860967741935484,1971,0.038
0.5860967741935484,1972,0.012
0.5860967741935484,1973,0.412
0.5860967741935484,1974,-0.008
0.5860967741935484,1975,0.278
0.5860967741935484,1976,-0.396
0.5860967741935484,1977,-0.057
0.5860967741935484,1978,0.242
0.5860967741935484,1979,0.299
0.5860967741935484,1980,0.251
0.5860967741935484,1981,0.219
0.5860967741935484,1982,0.379
0.5860967741935484,1983,0.122
0.5860967741935484,1984,-0.148
0.5860967741935484,1985,-0.127
0.5860967741935484,1986,-0.043
0.5860967741935484,1987,0.43
0.5860967741935484,1988,0.398
0.5860967741935484,1989,0.428
0.5860967741935484,1990,0.852
0.5860967741935484,1991,0.52
0.5860967741935484,1992,0.13
0.5860967741935484,1993,0.281
0.5860967741935484,1994,0.733
0.5860967741935484,1995,0.577
0.5860967741935484,1996,0.21
0.5860967741935484,1997,0.733
0.5860967741935484,1998,1.264
0.5860967741935484,1999,1.231
0.5860967741935484,2000,0.572
0.5860967741935484,2001,1.038
0.5860967741935484,2002,1.131
0.5860967741935484,2003,0.822
0.5860967741935484,2004,1.112
0.5860967741935484,2005,1.048
0.5860967741935484,2006,1.232
0.5860967741935484,2007,1.538
0.5860967741935484,2008,1.09
0.5860967741935484,2009,1.336
0.5860967741935484,2010,0.968
0.5860967741935484,2011,0.792
0.5860967741935484,2012,0.626
0.5860967741935484,2013,1.073
0.5860967741935484,2014,1.062
0.5860967741935484,2015,1.297
0.5860967741935484,2016,1.319
0.5860967741935484,2017,1.573
0.5860967741935484,2018,1.361
0.5860967741935484,2019,1.422
0.5860967741935484,2020,1.62
0.5860967741935484,2021,1.701
0.5860967741935484,2022,1.906
0.3842258064516129,1961,0.09
0.3842258064516129,1962,-0.133
0.3842258064516129,1963,-0.058
0.3842258064516129,1964,0.117
0.3842258064516129,1965,-0.217
0.3842258064516129,1966,0.117
0.3842258064516129,1967,-0.274
0.3842258064516129,1968,-0.238
0.3842258064516129,1969,0.363
0.3842258064516129,1970,0.052
0.3842258064516129,1971,-0.431
0.3842258064516129,1972,-0.022
0.3842258064516129,1973,0.349
0.3842258064516129,1974,-0.306
0.3842258064516129,1975,-0.304
0.3842258064516129,1976,-0.24
0.3842258064516129,1977,0.214
0.3842258064516129,1978,0.109
0.3842258064516129,1979,0.191
0.3842258064516129,1980,0.446
0.3842258064516129,1981,0.129
0.3842258064516129,1982,0.192
0.3842258064516129,1983,0.636
0.3842258064516129,1984,-0.233
0.3842258064516129,1985,-0.015
0.3842258064516129,1986,0.017
0.3842258064516129,1987,0.573
0.3842258064516129,1988,0.312
0.3842258064516129,1989,-0.091
0.3842258064516129,1990,0.31
0.3842258064516129,1991,0.449
0.3842258064516129,1992,0.606
0.3842258064516129,1993,0.263
0.3842258064516129,1994,0.245
0.3842258064516129,1995,0.517
0.3842258064516129,1996,0.143
0.3842258064516129,1997,0.504
0.3842258064516129,1998,0.901
0.3842258064516129,1999,-0.01
0.3842258064516129,2000,-0.009
0.3842258064516129,2001,0.438
0.3842258064516129,2002,0.675
0.3842258064516129,2003,0.693
0.3842258064516129,2004,0.585
0.3842258064516129,2005,0.681
0.3842258064516129,2006,0.531
0.3842258064516129,2007,0.641
0.3842258064516129,2008,0.385
0.3842258064516129,2009,0.856
0.3842258064516129,2010,1.037
0.3842258064516129,2011,0.467
0.3842258064516129,2012,0.668
0.3842258064516129,2013,0.834
0.3842258064516129,2014,0.854
0.3842258064516129,2015,1.249
0.3842258064516129,2016,1.08
0.3842258064516129,2017,0.82
0.3842258064516129,2018,1.137
0.3842258064516129,2019,1.397
0.3842258064516129,2020,1.583
0.3842258064516129,2021,1.073
0.3842258064516129,2022,0.874
0.26611290322580644,1961,0.457
0.26611290322580644,1962,0.001
0.26611290322580644,1963,-0.248
0.26611290322580644,1964,-0.215
0.26611290322580644,1965,-0.334
0.26611290322580644,1966,0.059
0.26611290322580644,1967,0.154
0.26611290322580644,1968,-0.452
0.26611290322580644,1969,0.199
0.26611290322580644,1970,0.058
0.26611290322580644,1971,-0.545
0.26611290322580644,1972,-0.075
0.26611290322580644,1973,0.135
0.26611290322580644,1974,-0.375
0.26611290322580644,1975,-0.16
0.26611290322580644,1976,-0.071
0.26611290322580644,1977,0.448
0.26611290322580644,1978,0.184
0.26611290322580644,1979,0.165
0.26611290322580644,1980,0.198
0.26611290322580644,1981,0.082
0.26611290322580644,1982,0.53
0.26611290322580644,1983,0.356
0.26611290322580644,1984,-0.433
0.26611290322580644,1985,0.0
0.26611290322580644,1986,0.001
0.26611290322580644,1987,0.455
0.26611290322580644,1988,0.461
0.26611290322580644,1989,-0.234
0.26611290322580644,1990,0.154
0.26611290322580644,1991,0.299
0.26611290322580644,1992,0.119
0.26611290322580644,1993,0.233
0.26611290322580644,1994,0.595
0.26611290322580644,1995,0.475
0.26611290322580644,1996,0.013
0.26611290322580644,1997,0.315
0.26611290322580644,1998,0.807
0.26611290322580644,1999,0.235
0.26611290322580644,2000,0.01
0.26611290322580644,2001,0.159
0.26611290322580644,2002,0.613
0.26611290322580644,2003,0.291
0.26611290322580644,2004,0.213
0.26611290322580644,2005,0.309
0.26611290322580644,2006,0.115
0.26611290322580644,2007,0.448
0.26611290322580644,2008,0.28
0.26611290322580644,2009,0.639
0.26611290322580644,2010,0.88
0.26611290322580644,2011,0.516
0.26611290322580644,2012,0.479
0.26611290322580644,2013,0.415
0.26611290322580644,2014,0.509
0.26611290322580644,2015,0.725
0.26611290322580644,2016,0.7
0.26611290322580644,2017,0.95
0.26611290322580644,2018,0.705
0.26611290322580644,2019,1.296
0.26611290322580644,2020,1.03
0.26611290322580644,2021,0.65
0.26611290322580644,2022,0.521
0.4907258064516129,1961,-0.03
0.4907258064516129,1962,-0.172
0.4907258064516129,1963,-0.038
0.4907258064516129,1964,-0.112
0.4907258064516129,1965,-0.193
0.4907258064516129,1966,0.109
0.4907258064516129,1967,-0.119
0.4907258064516129,1968,-0.158
0.4907258064516129,1969,0.139
0.4907258064516129,1970,0.218
0.4907258064516129,1971,-0.141
0.4907258064516129,1972,0.074
0.4907258064516129,1973,0.458
0.4907258064516129,1974,-0.077
0.4907258064516129,1975,-0.103
0.4907258064516129,1976,-0.185
0.4907258064516129,1977,0.259
0.4907258064516129,1978,0.141
0.4907258064516129,1979,0.4
0.4907258064516129,1980,0.311
0.4907258064516129,1981,0.15
0.4907258064516129,1982,0.143
0.4907258064516129,1983,0.506
0.4907258064516129,1984,0.282
0.4907258064516129,1985,0.159
0.4907258064516129,1986,0.307
0.4907258064516129,1987,0.6
0.4907258064516129,1988,0.488
0.4907258064516129,1989,-0.144
0.4907258064516129,1990,0.082
0.4907258064516129,1991,0.293
0.4907258064516129,1992,-0.213
0.4907258064516129,1993,0.1
0.4907258064516129,1994,0.293
0.4907258064516129,1995,0.387
0.4907258064516129,1996,-0.077
0.4907258064516129,1997,0.627
0.4907258064516129,1998,0.937
0.4907258064516129,1999,0.455
0.4907258064516129,2000,0.537
0.4907258064516129,2001,0.393
0.4907258064516129,2002,0.872
0.4907258064516129,2003,0.961
0.4907258064516129,2004,0.913
0.4907258064516129,2005,1.014
0.4907258064516129,2006,0.844
0.4907258064516129,2007,0.768
0.4907258064516129,2008,0.664
0.4907258064516129,2009,0.928
0.4907258064516129,2010,1.347
0.4907258064516129,2011,0.844
0.4907258064516129,2012,0.523
0.4907258064516129,2013,1.003
0.4907258064516129,2014,0.976
0.4907258064516129,2015,1.053
0.4907258064516129,2016,1.546
0.4907258064516129,2017,1.32
0.4907258064516129,2018,1.45
0.4907258064516129,2019,1.483
0.4907258064516129,2020,1.692
0.4907258064516129,2021,1.658
0.4907258064516129,2022,1.48
0.4017903225806452,1961,-0.172
0.4017903225806452,1962,-0.053
0.4017903225806452,1963,0.12
0.4017903225806452,1964,-0.123
0.4017903225806452,1965,-0.179
0.4017903225806452,1966,0.102
0.4017903225806452,1967,-0.126
0.4017903225806452,1968,-0.11
0.4017903225806452,1969,0.118
0.4017903225806452,1970,0.159
0.4017903225806452,1971,-0.08
0.4017903225806452,1972,-0.052
0.4017903225806452,1973,0.493
0.4017903225806452,1974,-0.081
0.4017903225806452,1975,-0.125
0.4017903225806452,1976,-0.248
0.4017903225806452,1977,0.221
0.4017903225806452,1978,0.111
0.4017903225806452,1979,0.427
0.4017903225806452,1980,0.32
0.4017903225806452,1981,-0.189
0.4017903225806452,1982,-0.205
0.4017903225806452,1983,0.31
0.4017903225806452,1984,0.15
0.4017903225806452,1985,-0.195
0.4017903225806452,1986,0.013
0.4017903225806452,1987,0.354
